0
0
-0.0015003
-0.03991
-0.0030006
-0.07982
-0.0045007
-0.11973
-0.0060007
-0.15963
-0.0074994
-0.19952
-0.0089981
-0.23941
-0.010491
-0.27925
-0.011984
-0.31909
-0.013178
-0.35625
-0.014372
-0.39341
-0.015561
-0.43052
-0.01675
-0.46764
-0.017937
-0.50474
-0.019123
-0.54183
-0.020307
-0.57889
-0.021492
-0.61596
-0.022475
-0.65111
-0.023458
-0.68626
-0.024438
-0.72138
-0.025418
-0.7565
-0.026398
-0.79161
-0.027378
-0.82672
-0.028357
-0.8618
-0.029336
-0.89689
-0.030197
-0.9308
-0.031058
-0.96472
-0.031916
-0.99861
-0.032774
-1.0325
-0.033634
-1.0664
-0.034494
-1.1003
-0.035348
-1.1342
-0.036203
-1.168
-0.037049
-1.2018
-0.037895
-1.2355
-0.038748
-1.2693
-0.0396
-1.3031
-0.040443
-1.3369
-0.041286
-1.3706
-0.042135
-1.4044
-0.042984
-1.4381
-0.04364
-1.4699
-0.044297
-1.5016
-0.044951
-1.5333
-0.045605
-1.565
-0.046259
-1.5967
-0.046912
-1.6284
-0.047566
-1.6601
-0.048221
-1.6918
-0.04888
-1.7235
-0.049539
-1.7553
-0.050193
-1.787
-0.050846
-1.8187
-0.051506
-1.8504
-0.052167
-1.8822
-0.05282
-1.9139
-0.053473
-1.9456
-0.053984
-1.9756
-0.054495
-2.0057
-0.055004
-2.0358
-0.055513
-2.0658
-0.056022
-2.0959
-0.056531
-2.1259
-0.057038
-2.1559
-0.057546
-2.1859
-0.057885
-2.214
-0.058225
-2.242
-0.058569
-2.27
-0.058913
-2.2981
-0.059255
-2.3262
-0.059597
-2.3542
-0.059941
-2.3823
-0.060285
-2.4103
-0.060707
-2.4393
-0.06113
-2.4683
-0.061553
-2.4973
-0.061977
-2.5263
-0.0624
-2.5553
-0.062824
-2.5843
-0.063246
-2.6132
-0.063668
-2.6422
-0.063903
-2.6688
-0.064137
-2.6955
-0.064368
-2.7221
-0.0646
-2.7487
-0.064833
-2.7753
-0.065065
-2.8019
-0.065293
-2.8285
-0.065521
-2.855
-0.065692
-2.8807
-0.065863
-2.9065
-0.066033
-2.9322
-0.066204
-2.958
-0.066376
-2.9838
-0.066547
-3.0095
-0.066713
-3.0352
-0.066878
-3.0609
-0.066947
-3.0852
-0.067016
-3.1095
-0.067084
-3.1338
-0.067152
-3.1581
-0.067215
-3.1824
-0.067277
-3.2066
-0.067346
-3.2309
-0.067415
-3.2552
-0.067508
-3.2798
-0.067601
-3.3045
-0.0677
-3.3292
-0.067799
-3.3539
-0.067893
-3.3785
-0.067988
-3.4032
-0.068086
-3.4279
-0.068185
-3.4525
-0.068134
-3.475
-0.068082
-3.4975
-0.068033
-3.52
-0.067985
-3.5425
-0.067936
-3.565
-0.067886
-3.5875
-0.067837
-3.61
-0.067789
-3.6325
-0.067784
-3.6556
-0.06778
-3.6788
-0.067772
-3.7019
-0.067763
-3.725
-0.06776
-3.7481
-0.067757
-3.7713
-0.067749
-3.7944
-0.067741
-3.8175
-0.067622
-3.8388
-0.067503
-3.8601
-0.067382
-3.8814
-0.067262
-3.9027
-0.067142
-3.924
-0.067022
-3.9453
-0.066902
-3.9666
-0.066781
-3.9879
-0.066586
-4.0079
-0.066391
-4.0279
-0.0662
-4.048
-0.066009
-4.068
-0.065817
-4.0881
-0.065624
-4.1081
-0.065431
-4.1281
-0.065237
-4.1481
-0.064922
-4.1659
-0.064608
-4.1837
-0.064292
-4.2014
-0.063976
-4.2192
-0.06366
-4.237
-0.063343
-4.2547
-0.063028
-4.2725
-0.062712
-4.2903
-0.062468
-4.3094
-0.062224
-4.3284
-0.061982
-4.3475
-0.061739
-4.3666
-0.061495
-4.3857
-0.06125
-4.4047
-0.061009
-4.4238
-0.060769
-4.4429
-0.060448
-4.4604
-0.060127
-4.478
-0.059809
-4.4956
-0.059491
-4.5132
-0.059172
-4.5308
-0.058853
-4.5484
-0.058533
-4.566
-0.058212
-4.5836
-0.057804
-4.5993
-0.057397
-4.615
-0.056989
-4.6307
-0.056581
-4.6464
-0.05617
-4.662
-0.055759
-4.6777
-0.05535
-4.6933
-0.054942
-4.709
-0.054444
-4.7226
-0.053946
-4.7361
-0.053444
-4.7496
-0.052943
-4.763
-0.052445
-4.7765
-0.051948
-4.79
-0.051447
-4.8034
-0.050946
